A5,hh_altersmok2,smoking,hh_turnover
9,,,0
,,,.42857143
5,,,0
,,,.42857143
3,,,0
,,,.42857143
0,,,0
0,5,0,0
0,10,15,0
0,0,0,0
1,,,0
1,5,0,0
1,25,0,0
1,0,0,0
3,,,0
3,0,5,0
3,15,10,0
3,,,0
3,,,0
3,5,0,0
3,25,0,0
3,,,0
0,,,0
0,0,0,0
0,0,0,.25
0,0,0,.5
0,0,0,.5
0,0,0,0
1,,,0
1,0,0,0
1,0,0,.25
1,0,0,.5
1,0,0,.5
1,0,0,0
3,,,0
3,0,0,0
3,0,0,.25
3,,,.5
3,,,.5
3,,,0
3,0,0,0
,,,.25
3,,,.5
3,,,.5
0,,,0
0,0,0,.25
0,0,0,.25
1,,,0
1,,,.25
1,,,.25
3,,,0
3,0,0,.25
3,0,0,.25
3,,,0
,,,.25
,,,.25
3,,,0
3,10,0,.5
3,13,0,.5
,,,.5
3,,,.25
3,,,.44444445
4,,,.5714286
3,,,0
,,,.5
,,,.5
,,,.5
3,,,.44444445
4,,,.5714286
8,,,0
,,,.5
,,,.5
,,,.5
7,,,.44444445
8,,,.5714286
5,,,0
,,,.5
,,,.5
,,,.5
5,,,.44444445
8,,,.5714286
3,7,10,.5
3,8,10,.25
3,0,10,.44444445
0,0,2,.5714286
7,18,0,.25
7,10,0,.44444445
1,2,0,.5714286
5,,,.25
5,,,.44444445
3,,,.5714286
0,,,0
0,,,0
0,,,0
0,0,0,0
0,1,0,0
0,0,0,.25
0,,,.33333334
1,,,0
1,0,0,0
1,1,0,0
1,0,0,.25
1,0,0,.33333334
0,0,0,0
0,0,0,.25
3,0,0,0
3,0,1,0
3,,,.25
3,,,.25
3,0,0,0
3,1,0,0
3,0,0,.25
3,0,0,.33333334
3,0,0,0
3,0,0,.25
5,,,.33333334
5,,,0
5,0,0,.25
0,,,0
0,0,20,0
0,0,0,0
0,1,0,0
1,,,0
1,20,0,0
1,0,0,0
1,1,0,0
3,,,0
3,20,0,0
3,0,0,0
3,0,1,0
8,,,0
7,20,0,0
7,0,0,0
7,1,0,0
0,,,0
0,10,10,0
0,0,10,.2
0,10,6,.40000001
0,0,6,0
0,0,6,0
1,,,0
1,20,0,0
,,,.2
,,,.40000001
3,,,0
3,10,10,0
3,,,.2
3,6,10,.40000001
3,,,0
3,,,0
0,0,6,0
3,,,0
3,20,0,0
3,10,0,.2
,,,.40000001
8,,,0
7,20,0,0
7,10,0,.2
7,16,0,.40000001
7,6,0,0
3,6,0,0
1,6,0,0
,,,.2
5,6,0,0
5,,,0
3,6,0,0
0,,,0
0,0,0,.75
0,0,0,0
0,0,0,.5
1,,,0
,,,.75
9,,,.5
3,,,0
,,,.75
3,,,.5
3,,,0
,,,.75
3,0,0,.5
0,,,0
0,0,14,0
1,,,0
1,14,0,0
3,,,0
3,14,0,0
8,,,0
7,14,0,0
5,,,0
5,,,0
5,14,0,0
1,,,0
0,5,0,.2
0,3,0,0
0,20,0,0
0,0,0,.60000002
0,1,0,.60000002
0,0,0,.60000002
1,0,0,0
0,,,0
1,3,2,.2
1,3,0,0
0,20,0,0
1,0,0,.60000002
1,0,1,.60000002
1,0,0,.60000002
0,0,0,0
0,,,0
0,0,20,.25
0,10,20,.25
0,0,10,.33333334
0,0,20,0
0,0,10,.5
0,0,10,.5
1,,,0
1,20,0,.25
1,30,0,.25
1,10,0,.33333334
1,20,0,0
1,10,0,.5
1,10,0,.5
3,,,0
3,20,0,.25
,,,.25
3,,,.5
3,,,.5
3,,,0
,,,.25
3,20,10,.25
,,,.33333334
5,,,.5
3,,,.5
1,,,0
0,30,0,0
0,20,0,0
0,,,0
1,10,20,0
1,10,10,0
3,,,0
3,20,10,0
3,10,10,0
3,,,0
3,30,0,0
3,20,0,0
3,,,0
3,30,0,0
3,20,0,0
7,30,0,0
7,20,0,0
5,,,0
5,,,0
0,,,0
0,40,0,0
0,0,0,0
0,0,0,0
1,,,.60000002
1,,,0
1,0,40,0
1,0,0,0
1,0,0,0
0,0,0,.60000002
3,,,0
3,40,0,0
3,0,0,0
3,0,0,0
3,0,0,.60000002
8,,,0
7,40,0,0
7,0,0,0
7,,,0
7,,,.60000002
5,,,0
5,,,0
5,,,0
5,,,0
5,,,.60000002
0,,,0
0,1,1,0
0,10,1,0
0,0,1,.33333334
0,20,0,0
0,,,0
1,,,.2
1,,,0
1,2,0,0
1,11,0,0
1,1,0,.33333334
1,,,0
1,,,0
0,,,.2
3,,,0
3,,,0
3,1,1,0
3,1,10,0
,,,.33333334
3,0,4,.2
3,0,20,0
3,0,20,0
7,20,0,0
3,20,0,0
7,4,0,.2
5,,,0
5,,,0
5,,,.2
0,,,0
0,22,30,0
0,0,30,.16666667
0,0,30,.16666667
0,,,.60000002
0,0,20,.66666669
0,0,1,.66666669
1,,,0
1,52,0,0
1,30,0,.16666667
1,30,0,.16666667
1,0,0,.60000002
1,20,0,.66666669
1,1,0,.66666669
3,,,0
3,30,22,0
,,,.16666667
,,,.16666667
3,,,.66666669
3,,,.66666669
3,,,0
3,52,0,0
3,30,0,.16666667
3,30,0,.16666667
3,,,.60000002
3,,,.66666669
3,,,.66666669
8,,,0
7,52,0,0
7,30,0,.16666667
7,30,0,.16666667
7,,,.60000002
3,,,.66666669
7,,,.66666669
5,,,0
5,,,0
5,,,.16666667
5,,,.16666667
5,,,.60000002
5,,,.66666669
5,,,.66666669
0,,,0
0,0,15,.33333334
0,0,0,0
1,,,0
1,,,.33333334
1,0,0,0
3,,,0
,,,.33333334
3,,,0
,,,.33333334
3,,,0
3,15,0,.33333334
3,0,0,0
3,,,0
3,15,0,.33333334
3,0,0,0
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,20,40,
0,10,20,0
0,10,1,0
0,20,0,0
1,50,10,
1,20,10,0
1,1,10,0
1,0,20,0
3,50,10,
3,,,0
7,60,0,
7,,,0
0,0,3,
0,0,0,0
0,0,0,0
1,3,0,
1,0,0,0
1,0,0,0
3,3,0,
3,0,0,0
3,0,0,0
0,0,0,
1,0,0,
0,0,0,
0,0,0,0
0,10,0,.33333334
1,0,0,
1,0,0,0
1,0,10,.33333334
5,,,0
5,,,.33333334
0,0,0,
0,0,0,.33333334
0,0,1,.33333334
1,0,0,
1,0,0,.33333334
1,1,0,.33333334
3,0,0,
3,,,.33333334
3,,,.33333334
0,20,0,
1,0,20,
1,,,
0,0,0,
0,0,7,0
1,,,.25
1,0,0,
1,7,0,0
0,0,3,.25
3,0,0,
3,7,0,0
3,3,0,.25
5,,,
5,7,0,0
5,3,0,.25
0,0,0,
0,10,0,.5
1,0,0,
1,,,.5
3,0,10,.5
7,10,0,.5
5,,,.5
0,0,20,
1,20,0,
3,,,
0,0,0,
3,0,0,0
0,,,.60000002
3,,,.60000002
1,0,0,
7,0,0,0
1,,,.60000002
7,,,.60000002
5,,,0
3,,,.60000002
5,,,.60000002
0,0,0,0
2,0,0,.60000002
0,0,0,.60000002
1,0,0,0
2,0,0,.60000002
1,0,0,.60000002
0,0,1,
0,0,1,0
0,0,0,0
1,1,0,
1,1,0,0
1,0,0,0
0,0,0,
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
0,0,0,
0,0,1,0
1,0,0,
1,1,0,0
0,0,0,
0,0,0,0
0,0,0,
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
0,0,1,
0,0,0,0
1,1,0,
1,0,0,0
0,15,0,
1,,,.66666669
1,15,0,
0,0,0,.66666669
5,0,15,
5,,,.66666669
0,0,0,
0,0,0,0
1,0,0,
1,0,0,0
3,,,
3,,,0
0,0,10,
0,0,10,0
1,10,0,
1,10,0,0
3,,,
3,,,0
0,,,
0,,,0
1,0,0,
1,0,0,0
3,,,
3,,,0
0,0,20,
0,0,10,0
1,20,0,
1,10,0,0
3,,,
3,,,0
0,0,6,
0,0,0,0
1,6,0,
1,0,0,0
3,,,
,,,0
3,,,0
3,2,3,.2
3,0,3,0
3,0,20,0
3,,,.60000002
3,,,.60000002
3,,,.60000002
0,0,0,
8,,,0
7,5,0,.2
7,3,0,0
7,20,0,0
7,,,.60000002
7,,,.60000002
7,,,.60000002
1,0,0,
5,,,0
,,,.2
5,,,0
5,,,0
5,,,.60000002
5,,,.60000002
5,,,.60000002
3,,,
0,0,0,
1,0,0,
3,,,
0,,,0
0,0,10,.5
0,0,13,.5
0,10,7,.5
0,10,8,.25
0,,,.44444445
0,0,20,
1,,,0
1,10,0,.5
1,13,0,.5
1,17,0,.5
1,18,0,.25
1,,,.44444445
1,20,0,
0,,,0
0,0,2,0
0,0,10,0
0,0,1,0
1,,,0
1,,,0
1,2,0,0
1,10,0,0
1,1,0,0
3,,,0
3,,,0
3,,,0
3,,,0
2,,,0
,,,.5
0,0,0,0
0,0,0,.66666669
0,0,0,.5
2,,,0
,,,.5
1,0,0,0
1,,,.66666669
1,0,0,.5
4,,,0
,,,.5
3,0,0,0
,,,.66666669
3,,,.5
3,,,0
3,,,.5
5,,,0
,,,.66666669
5,,,.5
2,,,0
0,,,0
0,10,20,0
0,0,1,.60000002
0,13,16,0
2,,,0
1,,,0
1,30,0,0
1,1,0,.60000002
1,29,0,0
0,,,0
3,0,5,0
3,20,10,0
,,,.60000002
1,,,0
7,5,0,0
7,30,0,0
7,,,.60000002
3,,,0
5,,,0
5,,,0
5,,,.60000002
,,,0
3,16,13,0
2,,,0
0,,,0
0,0,10,.5
0,0,0,.66666669
1,,,.80000001
2,,,0
1,,,0
1,10,0,.5
1,0,0,.66666669
0,0,6,.80000001
0,,,0
3,0,12,0
,,,.5
,,,.66666669
3,,,.80000001
1,,,0
7,12,0,0
,,,.5
,,,.66666669
7,,,.80000001
3,,,0
5,,,0
,,,.5
,,,.66666669
5,,,.80000001
0,,,0
0,0,14,0
0,0,20,0
0,0,0,0
1,,,0
1,,,0
1,14,0,0
1,20,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,,,0
0,0,20,0
0,0,10,0
0,0,0,0
1,,,0
1,20,0,0
1,10,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,0,20,0
0,0,10,0
0,0,0,0
1,,,0
1,,,0
1,20,0,0
1,10,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,0,0,0
0,,,0
0,0,0,0
0,0,0,0
0,0,1,0
1,,,0
1,,,0
1,0,0,0
1,0,0,0
1,1,0,0
3,,,0
3,,,0
3,,,0
3,1,0,0
0,,,0
0,0,5,0
0,0,10,0
0,0,0,0
1,,,0
1,,,0
1,10,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,0,4,0
0,,,0
0,0,1,.33333334
1,,,0
1,4,0,0
1,0,0,0
1,1,0,.33333334
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.33333334
0,,,0
0,0,0,0
0,,,0
0,0,0,0
1,,,0
1,,,0
1,0,0,0
1,0,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,0,0,0
0,,,0
0,0,0,0
0,0,0,0
0,1,0,0
1,,,0
1,,,0
1,0,0,0
1,0,0,0
1,0,1,0
3,,,0
3,,,0
3,,,0
3,1,0,0
0,,,0
0,,,0
0,0,1,0
0,0,10,0
0,0,0,0
0,0,13,0
0,0,10,0
0,0,5,0
1,,,0
1,1,0,0
1,10,0,0
1,0,0,0
1,13,0,0
1,10,0,0
1,5,0,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,13,0,0
3,10,0,0
3,5,0,0
0,,,0
0,,,0
0,0,10,0
0,,,0
0,0,0,0
0,,,0
1,,,0
1,10,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,0,5,0
0,0,10,0
0,0,0,.33333334
1,,,0
1,,,0
1,5,0,0
1,10,0,0
1,0,0,.33333334
3,,,0
3,,,0
3,,,0
,,,.33333334
0,,,0
0,0,3,0
0,0,5,0
0,0,6,0
1,,,0
1,,,0
1,3,0,0
1,5,0,0
1,6,0,0
3,,,0
3,,,0
3,,,0
3,6,0,0
0,,,0
0,,,0
0,0,20,0
0,0,20,0
0,0,2,0
1,,,0
1,20,0,0
1,20,0,0
1,2,0,0
3,,,0
3,,,0
3,,,0
3,2,0,0
0,,,0
0,,,0
0,0,10,0
0,0,8,0
0,0,0,0
0,0,1,0
1,,,0
1,,,0
1,8,0,0
1,0,0,0
1,1,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,0,1,0
0,0,0,0
0,,,0
1,,,0
1,1,0,0
1,0,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
0,,,0
0,,,0
0,0,8,0
0,0,8,0
1,,,0
1,8,0,0
1,8,0,0
3,,,0
3,,,0
3,,,0
0,0,0,
0,0,8,0
0,,,0
0,,,0
1,0,0,
1,8,0,0
1,0,0,0
1,0,0,0
3,,,
3,8,0,0
3,,,0
3,,,0
0,0,20,
0,0,20,0
0,0,20,0
0,0,20,0
1,20,0,
1,20,0,0
1,20,0,0
1,20,0,0
3,,,
3,,,0
3,,,0
3,20,0,0
0,0,0,
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
1,0,0,0
3,0,0,
3,0,0,0
3,0,0,0
3,0,0,0
0,0,0,
0,0,0,0
1,0,0,
1,0,0,0
0,0,1,
0,0,0,0
0,0,0,0
1,1,0,
1,0,0,0
1,0,0,0
3,,,
3,,,0
3,0,0,0
0,,,
1,,,.33333334
1,,,
0,0,0,.33333334
3,,,
3,0,0,.33333334
7,0,0,.33333334
5,,,.33333334
0,0,0,
0,0,0,
1,,,
0,0,0,
0,0,1,0
1,0,0,
1,1,0,0
0,0,6,
0,,,0
0,0,10,0
0,0,7,0
1,6,0,
1,0,0,0
1,10,0,0
1,7,0,0
3,,,
3,,,0
3,,,0
3,,,0
0,0,0,
0,0,0,0
0,0,1,0
0,,,0
1,0,0,
1,0,0,0
1,1,0,0
1,0,0,0
3,,,
3,,,0
3,1,0,0
3,,,0
0,0,20,
0,,,.33333334
1,20,0,
1,0,0,.33333334
3,,,
3,0,0,.33333334
0,21,0,
0,7,0,0
0,10,0,0
0,5,0,0
1,15,6,
1,0,7,0
1,0,10,0
1,0,5,0
5,,,0
0,0,10,
0,,,.25
0,,,.25
0,,,0
1,10,0,
1,0,0,.25
1,0,0,.25
1,0,0,0
3,,,
3,0,0,.25
3,0,0,.25
3,0,0,0
2,10,0,
2,,,.25
2,,,.25
0,12,0,
0,10,0,0
0,10,0,.25
0,0,0,.5
3,0,12,
3,0,10,0
3,0,10,.25
3,,,.5
7,12,0,
7,10,0,0
7,,,.25
9,,,.5
5,,,
5,,,0
5,,,.25
9,,,.5
0,0,20,
0,0,20,0
0,0,20,0
0,,,0
1,20,0,
1,20,0,0
1,20,0,0
1,0,0,0
0,0,15,
0,1,20,0
0,48,0,0
0,0,0,0
1,15,0,
1,20,1,0
1,48,0,0
1,0,0,0
3,,,
3,21,0,0
3,41,7,0
3,0,0,0
7,15,0,
7,21,0,0
7,7,41,0
7,0,0,0
0,0,20,
0,8,20,
2,,,.25
3,20,8,
0,0,10,.25
5,28,0,
3,10,0,.25
5,,,
5,10,0,.25
0,0,0,
0,0,0,0
1,,,
1,,,0
3,,,
3,,,0
0,0,0,
1,20,0,
0,0,0,
0,0,0,.5
3,0,0,
3,,,.5
0,0,15,
1,15,0,
3,15,0,
0,0,1,
0,0,1,0
1,1,0,
1,1,0,0
0,,,0
0,0,6,.5
3,0,0,0
,,,.66666669
0,,,
1,,,0
1,6,0,.5
7,0,0,0
,,,.66666669
1,0,0,
0,0,20,
4,,,0
3,,,0
3,10,0,.5
,,,.66666669
1,20,0,
3,20,0,
3,6,15,
0,0,10,
0,0,10,
0,0,20,0
1,10,0,
1,10,0,
1,20,0,0
3,,,
3,,,0
0,0,20,
1,20,0,
0,0,0,
1,0,0,
3,,,
0,,,0
0,0,15,0
0,0,8,0
0,0,0,0
0,0,1,0
0,0,0,0
0,0,0,0
0,0,1,.25
1,,,0
1,15,0,0
1,8,0,0
1,0,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,.25
3,,,0
3,,,0
3,,,0
3,0,0,0
3,,,0
3,,,0
3,,,0
3,,,.25
3,,,0
3,,,0
3,,,0
3,,,0
3,1,0,0
3,,,0
3,,,0
3,1,0,.25
0,,,0
0,0,10,0
0,3,0,0
0,0,16,0
0,5,0,0
0,5,1,0
0,,,0
1,,,0
1,10,0,0
1,0,3,0
1,16,0,0
1,0,5,0
1,1,5,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,6,0,0
3,,,0
0,,,0
0,0,15,0
0,0,20,0
0,0,0,0
0,0,20,0
0,0,0,0
0,0,15,0
0,0,10,.33333334
1,,,0
1,15,0,0
1,20,0,0
1,0,0,0
1,,,0
1,0,0,0
1,15,0,0
1,10,0,.33333334
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,.33333334
0,,,0
0,0,10,0
0,0,10,0
0,0,10,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
1,,,0
1,10,0,0
1,10,0,0
1,10,0,0
1,20,0,0
1,20,0,0
1,20,0,0
1,20,0,0
3,,,0
3,,,0
3,,,0
3,10,0,0
3,20,0,0
3,20,0,0
3,20,0,0
3,20,0,0
0,,,0
0,0,10,0
0,0,0,0
1,,,0
1,10,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,,,0
0,0,20,0
0,0,15,0
0,0,20,0
0,0,20,0
0,0,1,0
0,0,0,.33333334
1,,,0
1,,,0
1,20,0,0
1,15,0,0
1,20,0,0
1,20,0,0
1,1,0,0
1,0,0,.33333334
3,,,0
3,,,0
3,,,0
3,15,0,0
3,,,0
3,,,0
3,1,0,0
3,,,.33333334
0,,,0
0,0,20,0
0,0,20,0
1,,,0
1,20,0,0
1,20,0,0
3,,,0
3,,,0
3,,,0
0,,,0
0,0,0,0
0,0,20,0
0,,,0
0,0,30,0
0,0,30,0
1,,,0
1,0,0,0
1,20,0,0
1,0,0,0
1,30,0,0
1,30,0,0
0,,,0
0,0,0,0
0,0,0,0
0,0,12,0
1,0,20,0
0,0,20,0
1,,,0
1,0,0,0
1,0,0,0
1,12,0,0
0,20,0,0
1,20,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
0,,,0
0,3,20,0
0,3,20,0
0,,,0
0,2,20,0
0,3,20,.25
0,9,10,0
0,0,20,.5
1,,,0
1,20,3,0
1,20,3,0
1,0,0,0
1,20,2,0
1,20,3,.25
1,14,5,0
1,20,0,.5
3,,,0
3,,,0
3,,,0
3,0,0,0
3,22,0,0
3,,,.25
3,19,0,0
3,,,.5
3,,,0
3,,,0
3,,,0
3,,,0
3,22,0,0
3,23,0,.25
3,18,1,0
3,20,0,.5
5,,,0
5,,,.5
7,16,3,0
7,,,.5
0,,,0
0,0,15,0
0,0,30,0
0,0,10,0
0,0,40,0
0,0,40,0
0,0,40,0
0,0,30,.25
1,,,0
1,15,0,0
1,30,0,0
1,10,0,0
1,40,0,0
1,40,0,0
1,40,0,0
1,30,0,.25
3,,,0
3,,,0
3,,,0
3,10,0,0
3,40,0,0
3,40,0,0
3,40,0,0
3,30,0,.25
2,40,0,0
2,,,0
2,,,.25
0,,,0
0,3,20,0
0,4,20,0
0,10,0,0
0,20,20,0
0,50,50,0
0,,,0
0,,,.25
1,,,0
1,20,3,0
1,20,4,0
1,0,10,0
1,20,20,0
1,80,20,0
1,0,10,0
1,0,7,.25
3,,,0
3,,,0
3,24,0,0
3,10,0,0
3,,,0
3,,,0
3,,,0
3,,,.25
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,70,30,0
3,,,0
3,,,.25
0,,,0
0,0,20,0
0,0,10,0
0,0,10,0
0,0,10,.25
0,0,20,.25
1,0,1,0
1,0,1,.5
1,,,0
1,20,0,0
1,10,0,0
1,10,0,0
1,10,0,.25
1,20,0,.25
0,1,0,0
0,1,0,.5
3,,,0
3,,,0
3,,,0
3,10,0,0
3,,,.25
3,,,.25
3,,,0
3,,,.5
3,,,0
3,,,0
3,,,0
3,,,0
3,10,0,.25
3,,,.25
3,,,0
3,,,.5
0,,,0
0,0,10,0
0,0,0,0
0,,,0
0,0,10,0
0,0,10,.2
0,0,10,.2
0,0,20,.60000002
1,,,0
1,,,0
1,,,0
1,10,0,0
1,0,0,0
1,0,0,0
1,10,0,0
1,10,0,.2
1,10,0,.2
1,20,0,.60000002
3,,,0
3,10,0,0
3,0,0,0
3,,,0
3,10,0,0
3,10,0,.2
3,10,0,.2
3,,,.60000002
5,,,0
5,,,.2
5,,,.2
5,,,.60000002
7,,,0
9,,,.2
7,,,.2
7,,,.60000002
0,,,0
0,0,20,0
0,0,20,0
1,,,0
1,20,0,0
1,20,0,0
3,,,0
3,20,0,0
3,20,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,20,0,0
3,10,0,0
3,20,20,0
3,20,0,0
3,15,0,0
3,1,0,0
3,0,0,0
7,,,0
7,20,0,0
7,15,0,0
7,1,0,0
7,0,0,0
5,,,0
5,,,0
5,,,0
5,,,0
0,,,0
0,0,10,0
0,2,20,0
0,8,0,.2
0,25,0,.2
0,25,0,.14285715
0,5,0,.33333334
0,4,0,.33333334
1,,,0
1,10,0,0
1,22,0,0
1,0,8,.2
1,20,5,.2
1,20,5,.14285715
1,0,5,.33333334
1,0,4,.33333334
3,,,0
3,,,0
3,22,0,0
3,8,0,.2
3,,,.2
3,,,.14285715
3,,,.33333334
3,,,.33333334
0,,,0
0,0,20,0
0,0,3,0
,,,.33333334
1,,,0
1,20,0,0
1,3,0,0
0,0,0,.33333334
1,,,.5
3,,,0
3,,,0
3,,,0
3,,,.33333334
0,0,0,.5
0,,,0
0,0,20,0
0,0,10,0
0,0,1,0
0,0,0,0
0,0,0,0
0,,,0
1,,,0
1,20,0,0
1,10,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
4,,,0
3,0,0,0
0,,,0
0,0,15,0
0,0,5,0
0,0,1,0
0,,,0
0,3,20,0
0,,,0
0,,,0
1,,,0
1,15,0,0
1,5,0,0
1,1,0,0
1,0,0,0
1,23,0,0
1,0,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,20,3,0
3,,,0
3,,,0
0,0,0,
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,
1,0,0,
3,0,0,
4,,,
0,8,0,
0,20,20,0
,,,
0,20,20,0
0,20,20,.2
1,8,0,
1,40,0,0
,,,
1,40,0,0
1,,,.2
3,0,8,
3,20,20,0
,,,
3,20,20,0
3,20,20,.2
5,8,0,
5,,,0
5,,,0
5,,,.2
7,40,0,0
7,40,0,.2
0,0,0,
0,0,30,0
0,0,30,0
0,0,40,0
0,0,20,0
2,0,0,
2,30,0,0
2,30,0,0
2,40,0,0
2,20,0,0
0,0,2,
0,0,0,0
0,0,0,0
1,0,0,0
3,,,0
3,,,0
3,10,0,0
3,,,0
1,2,0,
1,0,0,0
1,0,0,0
0,0,0,0
3,,,
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,,,0
3,0,0,0
3,30,0,0
3,30,0,0
0,0,0,
1,0,0,
3,,,0
3,,,0
3,20,2,0
3,,,.2
3,5,20,.2
3,5,20,.14285715
0,1,20,
7,25,0,.2
7,25,0,.14285715
1,20,1,
5,,,.2
5,,,.14285715
3,,,
0,20,0,
0,10,0,0
3,0,0,
3,,,0
3,,,0
1,0,20,
1,0,10,0
3,,,0
3,,,0
3,,,0
3,,,0
3,8,0,.2
3,,,.2
3,,,.14285715
0,15,0,
1,0,15,
3,,,
0,,,0
0,0,20,0
0,0,10,0
0,20,20,0
0,0,20,0
0,0,15,0
0,0,1,0
0,0,1,
1,,,0
1,20,0,0
1,10,0,0
1,40,0,0
1,20,0,0
1,15,0,0
1,1,0,0
1,1,0,
0,,,0
0,0,6,0
0,0,0,0
,,,.75
1,,,0
1,,,0
1,,,0
1,6,0,0
1,0,0,0
0,0,0,.75
3,,,0
3,6,0,0
3,0,0,0
,,,.75
7,6,0,0
7,0,0,0
,,,.75
5,,,0
0,,,0
0,,,0
0,,,0
0,0,0,0
0,0,0,.40000001
0,0,0,.33333334
1,,,0
1,0,0,0
,,,.40000001
3,,,0
3,0,0,0
3,0,0,.40000001
,,,.33333334
3,0,0,0
3,0,0,.40000001
3,0,0,.33333334
3,0,0,0
,,,.40000001
1,0,0,.33333334
0,,,0
0,1,1,0
0,1,1,0
0,0,0,0
1,,,0
1,,,0
1,,,0
1,2,0,0
1,0,0,0
3,,,0
3,,,0
3,,,0
0,,,0
0,,,0
0,,,0
1,,,0
3,,,0
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
1,,,0
1,0,0,0
1,0,0,0
5,,,0
5,,,0
5,,,0
5,,,0
5,,,0
5,,,0
0,,,0
0,,,0
0,,,0
0,,,0
0,30,10,0
0,30,10,0
0,30,10,0
0,10,20,0
1,,,0
1,30,10,0
1,20,10,0
0,,,0
0,10,10,0
0,10,10,0
0,0,20,0
1,,,0
1,,,0
1,,,0
1,20,0,0
1,20,0,0
5,,,0
5,,,0
5,,,0
0,,,0
0,5,0,0
0,0,0,.5
0,0,0,0
1,,,0
1,,,0
1,,,0
1,5,0,0
1,0,0,.5
1,0,0,0
3,,,0
3,0,5,0
,,,.5
7,5,0,0
,,,.5
0,,,0
0,16,0,0
0,0,0,.16666667
0,0,0,.80000001
0,0,0,0
0,6,0,.66666669
3,,,0
3,3,13,0
3,0,0,.16666667
,,,.80000001
3,,,.66666669
3,,,0
3,,,0
3,13,3,0
3,0,0,.16666667
,,,.80000001
3,0,6,.66666669
3,,,0
3,16,0,0
,,,.16666667
3,,,.66666669
7,16,0,0
7,0,0,.16666667
,,,.80000001
7,,,.66666669
5,,,0
5,,,.16666667
,,,.80000001
5,,,.66666669
7,6,0,.66666669
5,,,.66666669
0,,,0
0,,,0
0,,,0
0,,,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1,0,0
1,,,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,1,0
0,,,0
0,5,5,0
0,0,0,.25
0,0,0,.33333334
0,,,.5
1,,,0
1,,,0
1,,,0
1,,,0
1,10,0,0
1,0,0,.25
1,0,0,.33333334
1,0,0,.5
0,0,0,.33333334
3,,,0
3,5,5,0
3,0,0,.25
,,,.33333334
3,0,0,.33333334
7,10,0,0
,,,.25
7,,,.33333334
0,,,0
1,,,0
1,,,0
3,,,0
3,,,0
0,,,0
0,,,0
0,,,0
0,,,0
0,7,7,0
0,7,7,0
0,0,0,0
1,,,0
1,14,0,0
1,0,0,0
3,,,0
3,14,0,0
3,0,0,0
0,,,0
0,0,20,.2
0,6,10,0
0,0,7,.5
0,0,0,0
0,0,0,.5
1,,,0
1,20,0,.2
1,16,0,0
1,7,0,.5
1,0,0,0
1,0,0,.5
3,,,0
,,,.2
,,,0
3,,,.5
3,,,0
3,20,0,.2
3,16,0,0
,,,.5
3,,,.5
0,,,0
0,0,3,.60000002
0,6,0,.33333334
0,15,7,.60000002
1,,,0
1,3,0,.60000002
1,0,6,.33333334
1,7,15,.60000002
3,,,0
,,,.60000002
,,,.60000002
3,,,0
,,,.60000002
,,,.60000002
